1.65E+01,1.03E-03,1.68E-03,1.74E-03,2.64E-04,-5.49E-04,2.39E-03,-8.24E-04,1.54E-03,1.18E-03,1.88E-03
1.66E+01,8.50E-04,1.85E-03,1.60E-03,3.50E-04,-6.90E-04,2.24E-03,-1.08E-03,1.54E-03,1.53E-03,2.09E-03
1.67E+01,8.16E-04,2.05E-03,1.36E-03,4.59E-04,-8.97E-04,2.18E-03,-1.22E-03,1.46E-03,1.58E-03,2.19E-03
1.68E+01,1.09E-03,2.18E-03,1.16E-03,6.51E-04,-1.02E-03,2.26E-03,-8.63E-04,1.28E-03,1.60E-03,2.19E-03
1.69E+01,9.89E-04,2.30E-03,8.19E-04,8.03E-04,-1.17E-03,1.99E-03,-9.80E-04,1.33E-03,1.66E-03,2.20E-03
1.70E+01,1.38E-03,2.29E-03,6.59E-04,9.56E-04,-1.20E-03,1.96E-03,-9.56E-04,1.14E-03,1.65E-03,2.32E-03
1.71E+01,1.45E-03,2.37E-03,3.57E-04,1.06E-03,-1.38E-03,1.80E-03,-1.07E-03,1.21E-03,1.45E-03,2.32E-03
1.72E+01,1.43E-03,2.48E-03,-1.49E-04,1.06E-03,-1.46E-03,1.52E-03,-1.06E-03,1.11E-03,1.42E-03,2.34E-03
1.73E+01,1.57E-03,2.52E-03,-5.50E-04,1.15E-03,-1.41E-03,1.54E-03,-8.67E-04,1.00E-03,1.26E-03,2.48E-03
1.74E+01,1.62E-03,2.59E-03,-6.35E-04,1.19E-03,-1.57E-03,1.33E-03,-1.23E-03,1.10E-03,9.92E-04,2.47E-03
1.75E+01,1.76E-03,2.56E-03,-8.75E-04,1.19E-03,-1.54E-03,1.29E-03,-1.14E-03,8.67E-04,7.14E-04,2.81E-03
1.76E+01,1.48E-03,2.59E-03,-1.25E-03,1.15E-03,-1.75E-03,1.14E-03,-1.21E-03,9.20E-04,4.67E-04,2.72E-03
1.77E+01,1.36E-03,2.63E-03,-1.51E-03,1.17E-03,-1.71E-03,9.68E-04,-1.13E-03,7.52E-04,3.99E-04,2.94E-03
1.77E+01,1.00E-03,2.53E-03,-1.89E-03,1.15E-03,-1.75E-03,9.34E-04,-1.03E-03,7.10E-04,2.57E-04,3.04E-03
1.78E+01,8.28E-04,2.43E-03,-1.79E-03,1.11E-03,-2.17E-03,1.19E-03,-1.15E-03,7.64E-04,-7.02E-05,2.96E-03
1.79E+01,5.37E-04,2.46E-03,-2.07E-03,1.19E-03,-2.02E-03,1.15E-03,-1.07E-03,5.85E-04,5.73E-05,3.17E-03
1.80E+01,1.52E-04,2.35E-03,-2.38E-03,1.17E-03,-2.02E-03,1.36E-03,-8.61E-04,5.71E-04,-2.71E-05,3.04E-03
1.81E+01,-1.35E-04,2.40E-03,-2.31E-03,1.12E-03,-2.09E-03,1.45E-03,-1.10E-03,4.25E-04,2.31E-04,3.19E-03
1.82E+01,-5.24E-04,2.25E-03,-2.24E-03,1.04E-03,-2.14E-03,1.61E-03,-8.63E-04,4.89E-04,2.59E-04,3.19E-03
1.83E+01,-7.44E-04,2.28E-03,-2.20E-03,1.09E-03,-2.20E-03,1.76E-03,-9.28E-04,5.45E-04,4.34E-04,3.14E-03
1.84E+01,-1.11E-03,2.27E-03,-2.21E-03,1.12E-03,-1.88E-03,1.79E-03,-9.49E-04,5.96E-04,8.03E-04,3.17E-03
1.85E+01,-1.30E-03,2.22E-03,-2.15E-03,1.23E-03,-1.65E-03,1.81E-03,-7.39E-04,8.14E-04,8.35E-04,3.09E-03
1.86E+01,-1.69E-03,2.23E-03,-1.52E-03,1.21E-03,-1.79E-03,1.93E-03,-1.02E-03,8.25E-04,1.27E-03,3.16E-03
1.87E+01,-1.89E-03,2.24E-03,-1.80E-03,1.38E-03,-1.27E-03,1.82E-03,-6.94E-04,1.05E-03,1.18E-03,3.14E-03
1.88E+01,-2.26E-03,2.19E-03,-1.52E-03,1.45E-03,-1.24E-03,1.83E-03,-9.45E-04,1.19E-03,1.56E-03,3.02E-03
1.89E+01,-2.66E-03,2.24E-03,-1.79E-03,1.48E-03,-7.95E-04,1.79E-03,-8.52E-04,1.30E-03,1.49E-03,3.02E-03
1.90E+01,-2.96E-03,2.18E-03,-1.65E-03,1.61E-03,-6.21E-04,1.64E-03,-4.45E-04,1.55E-03,1.35E-03,3.06E-03
1.91E+01,-3.00E-03,2.04E-03,-1.48E-03,1.51E-03,-4.40E-04,1.70E-03,-1.02E-03,1.43E-03,1.52E-03,2.84E-03
1.92E+01,-3.36E-03,2.11E-03,-1.94E-03,1.56E-03,4.74E-05,1.46E-03,-5.36E-04,1.70E-03,9.56E-04,2.86E-03
1.93E+01,-3.57E-03,1.80E-03,-1.53E-03,1.50E-03,1.39E-04,1.46E-03,-9.00E-04,1.70E-03,1.11E-03,2.56E-03
1.94E+01,-3.76E-03,1.90E-03,-1.97E-03,1.43E-03,6.07E-04,1.28E-03,-5.35E-04,1.73E-03,5.16E-04,2.62E-03
1.94E+01,-3.91E-03,1.66E-03,-1.37E-03,1.41E-03,6.42E-04,1.14E-03,-3.57E-04,1.86E-03,3.45E-04,2.59E-03
1.95E+01,-4.10E-03,1.48E-03,-1.50E-03,1.29E-03,8.84E-04,1.10E-03,-6.48E-04,1.74E-03,2.31E-04,2.37E-03
1.96E+01,-4.38E-03,1.70E-03,-1.81E-03,1.24E-03,1.19E-03,1.06E-03,-4.04E-04,1.81E-03,-4.09E-04,2.38E-03
1.97E+01,-4.28E-03,1.22E-03,-1.07E-03,1.19E-03,1.26E-03,8.39E-04,-7.91E-04,1.79E-03,-4.19E-04,2.07E-03
1.98E+01,-4.40E-03,1.42E-03,-1.04E-03,1.19E-03,1.39E-03,8.37E-04,-3.10E-04,1.82E-03,-1.05E-03,2.14E-03
1.99E+01,-4.63E-03,1.21E-03,-8.91E-04,1.32E-03,1.39E-03,8.19E-04,-6.31E-04,1.87E-03,-1.40E-03,1.87E-03
2.00E+01,-4.77E-03,1.24E-03,-8.47E-04,1.47E-03,1.38E-03,7.51E-04,-5.40E-04,1.84E-03,-1.74E-03,1.80E-03
2.01E+01,-4.96E-03,1.40E-03,-1.06E-03,1.66E-03,1.18E-03,8.69E-04,-4.44E-04,1.96E-03,-2.20E-03,1.89E-03
2.02E+01,-4.63E-03,1.41E-03,-4.54E-04,1.84E-03,1.14E-03,7.23E-04,-4.26E-04,1.88E-03,-2.31E-03,1.65E-03
2.03E+01,-4.83E-03,1.57E-03,-7.21E-04,2.01E-03,8.48E-04,7.78E-04,-2.03E-04,1.87E-03,-2.81E-03,1.86E-03
2.04E+01,-4.72E-03,1.80E-03,-4.44E-04,2.11E-03,6.13E-04,7.37E-04,-3.94E-04,1.90E-03,-2.87E-03,1.77E-03
2.05E+01,-4.57E-03,1.96E-03,-1.84E-04,2.20E-03,3.11E-04,6.40E-04,-2.16E-04,1.86E-03,-2.95E-03,1.88E-03
2.06E+01,-4.32E-03,2.11E-03,2.41E-04,2.33E-03,-2.14E-05,5.84E-04,-2.13E-04,1.94E-03,-2.96E-03,1.94E-03
2.07E+01,-3.90E-03,2.42E-03,5.03E-04,2.25E-03,-2.82E-04,5.68E-04,-2.41E-04,1.83E-03,-2.47E-03,1.87E-03
2.08E+01,-3.38E-03,2.44E-03,7.82E-04,2.27E-03,-6.90E-04,3.73E-04,-4.42E-04,1.80E-03,-2.42E-03,1.99E-03
2.09E+01,-3.14E-03,2.77E-03,9.90E-04,2.12E-03,-6.83E-04,4.61E-04,-4.33E-04,1.70E-03,-1.99E-03,1.88E-03
2.10E+01,-2.61E-03,2.70E-03,1.40E-03,2.25E-03,-1.20E-03,2.64E-04,-6.32E-04,1.67E-03,-1.58E-03,1.96E-03
2.11E+01,-2.27E-03,2.85E-03,1.72E-03,2.19E-03,-1.25E-03,2.98E-04,-6.82E-04,1.54E-03,-1.14E-03,1.98E-03
2.11E+01,-1.79E-03,3.00E-03,1.63E-03,2.12E-03,-1.56E-03,5.05E-04,-9.04E-04,1.41E-03,-6.41E-04,2.01E-03
2.12E+01,-1.09E-03,2.98E-03,1.59E-03,2.14E-03,-1.88E-03,5.78E-04,-1.28E-03,1.37E-03,-2.03E-04,2.08E-03
2.13E+01,-8.12E-04,3.24E-03,1.38E-03,2.02E-03,-1.75E-03,6.64E-04,-1.38E-03,1.28E-03,5.74E-05,1.95E-03
2.14E+01,-5.12E-04,2.95E-03,1.85E-03,2.23E-03,-1.91E-03,7.50E-04,-1.67E-03,1.14E-03,5.06E-04,2.20E-03
2.15E+01,-2.94E-04,3.17E-03,1.55E-03,2.11E-03,-1.74E-03,8.13E-04,-1.73E-03,1.08E-03,8.03E-04,2.13E-03
2.16E+01,7.99E-05,3.08E-03,1.24E-03,2.25E-03,-1.93E-03,9.07E-04,-1.95E-03,1.13E-03,1.17E-03,2.04E-03
2.17E+01,3.52E-04,2.91E-03,1.23E-03,2.32E-03,-1.91E-03,8.73E-04,-2.14E-03,1.08E-03,1.41E-03,2.20E-03
2.18E+01,3.35E-04,2.98E-03,1.17E-03,2.44E-03,-1.51E-03,7.86E-04,-2.05E-03,1.36E-03,1.51E-03,1.99E-03
2.19E+01,5.36E-04,2.69E-03,9.95E-04,2.47E-03,-1.61E-03,8.61E-04,-2.13E-03,1.32E-03,1.87E-03,2.16E-03
2.20E+01,5.30E-04,2.86E-03,7.96E-04,2.40E-03,-1.31E-03,6.89E-04,-2.00E-03,1.65E-03,1.82E-03,1.98E-03
2.21E+01,5.26E-04,2.62E-03,7.15E-04,2.39E-03,-1.27E-03,6.71E-04,-1.94E-03,1.72E-03,2.05E-03,2.09E-03
2.22E+01,4.08E-04,2.48E-03,6.45E-04,2.41E-03,-8.60E-04,5.58E-04,-1.88E-03,1.76E-03,1.82E-03,2.09E-03
2.23E+01,2.42E-04,2.47E-03,5.13E-04,2.36E-03,-6.96E-04,4.04E-04,-1.61E-03,1.97E-03,1.73E-03,2.07E-03
2.24E+01,2.59E-04,2.29E-03,7.83E-05,2.24E-03,-7.69E-04,5.07E-04,-1.71E-03,1.82E-03,1.80E-03,2.20E-03
2.25E+01,6.56E-05,2.37E-03,-6.65E-05,2.17E-03,-3.03E-04,3.17E-04,-1.42E-03,2.01E-03,1.42E-03,2.12E-03
2.26E+01,-2.14E-04,2.16E-03,-1.66E-04,2.08E-03,-2.20E-04,3.85E-04,-1.44E-03,1.82E-03,1.31E-03,2.23E-03
2.27E+01,-4.04E-04,2.06E-03,-4.35E-04,2.07E-03,-1.89E-05,4.43E-04,-1.52E-03,1.75E-03,1.02E-03,2.18E-03
2.28E+01,-6.80E-04,1.94E-03,-5.04E-04,1.93E-03,1.59E-04,5.79E-04,-1.35E-03,1.66E-03,8.38E-04,2.28E-03
2.28E+01,-9.33E-04,1.83E-03,-7.76E-04,1.79E-03,1.41E-04,4.95E-04,-1.46E-03,1.56E-03,9.18E-04,2.18E-03
2.29E+01,-1.16E-03,1.74E-03,-7.53E-04,1.76E-03,5.94E-04,8.98E-04,-1.26E-03,1.55E-03,6.59E-04,2.16E-03
2.30E+01,-1.57E-03,1.48E-03,-7.43E-04,1.73E-03,2.88E-04,9.55E-04,-1.51E-03,1.34E-03,5.35E-04,2.07E-03
2.31E+01,-1.57E-03,1.34E-03,-1.05E-03,1.62E-03,7.28E-04,1.05E-03,-1.32E-03,1.36E-03,6.42E-04,1.92E-03
2.32E+01,-1.94E-03,1.25E-03,-1.03E-03,1.44E-03,5.43E-04,9.31E-04,-1.35E-03,1.24E-03,7.13E-04,1.85E-03
2.33E+01,-1.97E-03,1.16E-03,-1.19E-03,1.43E-03,5.07E-04,8.98E-04,-1.44E-03,1.14E-03,8.56E-04,1.64E-03
2.34E+01,-2.01E-03,1.07E-03,-1.30E-03,1.52E-03,8.59E-04,1.09E-03,-1.36E-03,9.23E-04,5.43E-04,1.53E-03
2.35E+01,-2.09E-03,9.98E-04,-1.45E-03,1.44E-03,4.70E-04,8.66E-04,-1.47E-03,7.43E-04,5.80E-04,1.44E-03
2.36E+01,-1.91E-03,8.49E-04,-1.81E-03,1.78E-03,6.86E-04,1.06E-03,-1.17E-03,5.90E-04,5.12E-04,1.25E-03
2.37E+01,-2.05E-03,8.02E-04,-1.77E-03,1.74E-03,4.87E-04,7.63E-04,-1.26E-03,4.43E-04,6.02E-04,1.16E-03
2.38E+01,-1.54E-03,8.05E-04,-2.13E-03,1.86E-03,6.49E-04,9.68E-04,-1.32E-03,4.01E-04,4.18E-04,1.06E-03
2.39E+01,-1.32E-03,7.29E-04,-2.20E-03,1.97E-03,5.93E-04,9.35E-04,-1.08E-03,5.25E-04,3.94E-04,1.10E-03
2.40E+01,-1.34E-03,7.36E-04,-2.26E-03,2.04E-03,3.56E-04,9.31E-04,-9.60E-04,6.94E-04,5.66E-04,1.09E-03
2.41E+01,-6.29E-04,6.61E-04,-2.73E-03,2.28E-03,4.78E-04,1.24E-03,-5.52E-04,9.13E-04,5.76E-04,1.21E-03
2.42E+01,-7.41E-04,6.64E-04,-2.65E-03,2.21E-03,3.06E-04,1.22E-03,-5.02E-04,1.12E-03,6.49E-04,1.21E-03
2.43E+01,-1.77E-04,6.83E-04,-3.04E-03,2.31E-03,3.58E-04,1.47E-03,-3.86E-04,1.43E-03,6.26E-04,1.41E-03
2.44E+01,-2.03E-05,6.55E-04,-3.08E-03,2.37E-03,3.46E-04,1.55E-03,-3.38E-05,1.68E-03,8.72E-04,1.50E-03
2.44E+01,8.36E-05,6.87E-04,-3.21E-03,2.33E-03,1.80E-04,1.69E-03,-1.81E-05,1.93E-03,8.67E-04,1.55E-03
2.45E+01,7.69E-04,5.13E-04,-3.63E-03,2.38E-03,3.96E-04,1.77E-03,1.97E-04,2.10E-03,1.07E-03,1.82E-03
2.46E+01,6.43E-04,6.70E-04,-3.71E-03,2.27E-03,2.87E-04,1.90E-03,1.57E-04,2.33E-03,9.53E-04,1.87E-03
